name,position
albus dumbledore,584634
harry potter,584635
harry potter,584648
harry potter,584680
harry potter,584697
voldemort,584708
harry potter,584755
harry potter,584824
harry potter,584827
harry potter,584870
harry potter,584898
harry potter,584942
voldemort,584998
harry potter,585063
harry potter,585206
harry potter,585277
harry potter,585310
harry potter,585479
harry potter,585568
harry potter,585744
harry potter,585814
harry potter,585830
voldemort,585886
voldemort,585927
harry potter,585947
harry potter,585951
voldemort,586014
voldemort,586177
voldemort,586203
harry potter,586363
albus dumbledore,586411
tom riddle,586429
harry potter,586494
harry potter,586522
harry potter,586640
harry potter,586683
harry potter,586782
harry potter,586852
hermione granger,586890
harry potter,586892
harry potter,587027
harry potter,587100
harry potter,587130
harry potter,587162
harry potter,587179
harry potter,587200
bellatrix black,587231
harry potter,587339
harry potter,587428
bellatrix black,587456
harry potter,587475
harry potter,587507
harry potter,587516
harry potter,587628
harry potter,587736
harry potter,587744
harry potter,587809
harry potter,587869
harry potter,588021
albus dumbledore,588546
harry potter,588598
albus dumbledore,588701
hermione granger,588864
harry potter,588880
harry potter,588941
harry potter,588961
harry potter,588963
voldemort,589000
voldemort,589025
harry potter,589032
albus dumbledore,589066
harry potter,589136
harry potter,589146
albus dumbledore,589153
voldemort,589165
voldemort,589179
harry potter,589182
albus dumbledore,589205
albus dumbledore,589222
theodore nott,589296
daphne greengrass,589299
theodore nott,589367
daphne greengrass,589370
theodore nott,589429
daphne greengrass,589431
albus dumbledore,589447
hermione granger,589518
tom riddle,589534
harry potter,589541
albus dumbledore,589577
harry potter,589615
harry potter,589636
harry potter,589734
theodore nott,589763
albus dumbledore,589772
albus dumbledore,589787
harry potter,589815
harry potter,589834
harry potter,589863
albus dumbledore,589866
albus dumbledore,589925
albus dumbledore,589974
harry potter,590024
harry potter,590042
albus dumbledore,590166
albus dumbledore,590221
voldemort,590224
albus dumbledore,590235
albus dumbledore,590262
voldemort,590264
harry potter,590289
harry potter,590306
harry potter,590314
albus dumbledore,590331
voldemort,590397
harry potter,590422
harry potter,590626
harry potter,590663
harry potter,590755
harry potter,590776
voldemort,590816
harry potter,590827
albus dumbledore,590830
albus dumbledore,590835
voldemort,590841
albus dumbledore,590855
harry potter,590876
harry potter,590908
albus dumbledore,590920
harry potter,591069
bellatrix black,591077
albus dumbledore,591084
harry potter,591230
harry potter,591235
voldemort,591280
harry potter,591334
albus dumbledore,591347
albus dumbledore,591375
albus dumbledore,591405
harry potter,591455
albus dumbledore,591518
tom riddle,591565
harry potter,591856
albus dumbledore,591895
harry potter,591934
harry potter,591949
harry potter,591958
harry potter,591977
albus dumbledore,591989
albus dumbledore,592037
harry potter,592040
harry potter,592072
albus dumbledore,592085
neville longbottom,592109
albus dumbledore,592111
albus dumbledore,592137
albus dumbledore,592160
albus dumbledore,592278
voldemort,592342
albus dumbledore,592354
neville longbottom,592377
voldemort,592389
voldemort,592391
voldemort,592415
voldemort,592447
albus dumbledore,592451
albus dumbledore,592534
albus dumbledore,592571
albus dumbledore,592579
albus dumbledore,592695
tom riddle,592737
albus dumbledore,592913
albus dumbledore,593027
albus dumbledore,593066
albus dumbledore,593094
lily potter,593099
james potter,593101
albus dumbledore,593111
james potter,593117
lily potter,593119
harry potter,593186
albus dumbledore,593202
james potter,593224
tom riddle,593240
albus dumbledore,593287
voldemort,593305
harry potter,593325
albus dumbledore,593340
harry potter,593347
neville longbottom,593409
albus dumbledore,593428
harry potter,593475
neville longbottom,593523
harry potter,593542
albus dumbledore,593608
harry potter,593617
albus dumbledore,593750
neville longbottom,593771
harry potter,593817
bellatrix black,593848
albus dumbledore,593884
harry potter,593897
harry potter,593907
albus dumbledore,593913
harry potter,593936
harry potter,593953
harry potter,593971
albus dumbledore,594027
albus dumbledore,594037
albus dumbledore,594063
albus dumbledore,594105
albus dumbledore,594220
albus dumbledore,594270
albus dumbledore,594298
albus dumbledore,594301
tom riddle,594413
harry potter,594580
voldemort,594622
harry potter,594718
harry potter,594752
harry potter,594887
harry potter,594936
harry potter,594985
harry potter,595003
harry potter,595075
harry potter,595274
harry potter,595377
harry potter,595401
hermione granger,595458
harry potter,595494
madeye moody,595681
harry potter,595737
madeye moody,595773
albus dumbledore,595807
bellatrix black,595927
harry potter,596052
hermione granger,596152
harry potter,596162
harry potter,596204
harry potter,596228
harry potter,596237
harry potter,596500
harry potter,596666
harry potter,596767
voldemort,596948
voldemort,596986
voldemort,597091
voldemort,597103
harry potter,597154
harry potter,597190
minerva mcgonagall,597240
albus dumbledore,597244
harry potter,597251
harry potter,597260
albus dumbledore,597278
albus dumbledore,597290
albus dumbledore,597294
harry potter,597314
harry potter,597318
albus dumbledore,597358
hermione granger,597365
harry potter,597370
harry potter,597392
harry potter,597439
harry potter,597509
harry potter,597548
bellatrix black,597606
hermione granger,597674
hermione granger,597779
harry potter,597838
harry potter,597858
tom riddle,597896
hermione granger,597918
voldemort,597922
harry potter,597933
albus dumbledore,597955
harry potter,597961
bellatrix black,598021
harry potter,598286
harry potter,598376
harry potter,598429
harry potter,598505
harry potter,598525
voldemort,598566
voldemort,598658
harry potter,598666
voldemort,598698
harry potter,598712
voldemort,598731
voldemort,598760
harry potter,598771
voldemort,598783
harry potter,598830
harry potter,598851
hermione granger,598868
harry potter,598881
harry potter,598893
harry potter,598922
voldemort,598923
harry potter,598939
harry potter,598984
hermione granger,599106
harry potter,599116
harry potter,599189
harry potter,599202
harry potter,599261
voldemort,599266
hermione granger,599278
voldemort,599290
hermione granger,599385
hermione granger,599387
voldemort,599401
voldemort,599438
harry potter,599443
voldemort,599451
voldemort,599455
voldemort,599473
harry potter,599516
hermione granger,599531
voldemort,599562
voldemort,599625
hermione granger,599632
voldemort,599643
voldemort,599692
draco malfoy,599723
harry potter,599807
voldemort,599827
harry potter,599849
harry potter,599861
voldemort,599887
harry potter,599943
harry potter,599969
harry potter,599986
hermione granger,599993
voldemort,600007
harry potter,600008
voldemort,600026
hermione granger,600070
harry potter,600086
hermione granger,600131
hermione granger,600140
harry potter,600193
voldemort,600216
hermione granger,600270
harry potter,600304
harry potter,600346
harry potter,600361
hermione granger,600372
hermione granger,600412
harry potter,600432
harry potter,600489
voldemort,600513
hermione granger,600526
harry potter,600535
harry potter,600555
filius flitwick,600566
harry potter,600573
voldemort,600655
harry potter,600708
hermione granger,600748
hermione granger,600759
harry potter,600769
voldemort,600775
voldemort,600798
tom riddle,600809
harry potter,600824
voldemort,600843
voldemort,600919
harry potter,600974
harry potter,601111
voldemort,601117
voldemort,601133
harry potter,601163
harry potter,601173
hermione granger,601212
voldemort,601221
harry potter,601232
harry potter,601242
hermione granger,601306
voldemort,601313
harry potter,601355
harry potter,601443
voldemort,601461
hermione granger,601468
hermione granger,601484
harry potter,601493
voldemort,601582
voldemort,601610
voldemort,601640
harry potter,601701
harry potter,601713
harry potter,601767
harry potter,601793
harry potter,601799
voldemort,601819
harry potter,601829
harry potter,601853
voldemort,601863
harry potter,601902
voldemort,601921
harry potter,601947
voldemort,601967
harry potter,601998
hermione granger,602036
hermione granger,602074
harry potter,602098
harry potter,602119
voldemort,602156
hermione granger,602183
harry potter,602202
voldemort,602215
harry potter,602244
voldemort,602259
voldemort,602288
hermione granger,602293
voldemort,602328
harry potter,602357
voldemort,602386
hermione granger,602423
harry potter,602443
harry potter,602490
harry potter,602546
voldemort,602551
voldemort,602653
harry potter,602701
harry potter,602715
voldemort,602765
harry potter,602810
harry potter,602949
voldemort,602957
harry potter,602976
harry potter,602999
harry potter,603023
voldemort,603052
voldemort,603099
voldemort,603189
harry potter,603221
harry potter,603238
voldemort,603315
harry potter,603320
voldemort,603437
voldemort,603459
harry potter,603501
bellatrix black,603561
voldemort,603601
bellatrix black,603655
voldemort,603685
harry potter,603699
harry potter,603727
bellatrix black,603731
harry potter,603750
harry potter,603767
harry potter,603833
bellatrix black,603903
voldemort,603909
harry potter,603938
voldemort,603964
albus dumbledore,604212
harry potter,604253
voldemort,604273
harry potter,604287
voldemort,604362
voldemort,604381
voldemort,604418
voldemort,604463
harry potter,604538
voldemort,604543
voldemort,604617
hermione granger,604633
bellatrix black,604641
voldemort,604663
albus dumbledore,604889
voldemort,604899
amelia bones,604908
madeye moody,604910
harry potter,604988
albus dumbledore,604998
voldemort,605097
harry potter,605105
voldemort,605108
voldemort,605179
voldemort,605224
voldemort,605253
harry potter,605305
bellatrix black,605327
voldemort,605355
bellatrix black,605448
voldemort,605471
harry potter,605495
harry potter,605526
harry potter,605615
harry potter,605666
harry potter,605735
harry potter,605785
voldemort,605861
voldemort,605876
harry potter,605879
harry potter,605908
harry potter,605928
voldemort,605947
harry potter,605972
voldemort,605983
harry potter,605988
voldemort,606025
harry potter,606032
voldemort,606048
harry potter,606096
harry potter,606105
harry potter,606110
harry potter,606189
harry potter,606230
voldemort,606271
harry potter,606276
voldemort,606376
harry potter,606382
voldemort,606457
harry potter,606500
harry potter,606648
albus dumbledore,606654
harry potter,606677
